PFId,PrjCode,ClstAgg,ClstPrct,AdmLocTypeIdAgg,LocationBeneficiaryID,AdmLoc1,AdmLoc2,AdmLoc3,AdmLoc4,AdmLoc5,AdmLoc6,AdmLocBenClustAgg1,AdmLocBenClustAgg2,AdmLocBenClustAgg3,AdmLocBenClustAgg4,AdmLocBenClustAgg5,AdmLocBenClustAgg6,AdmLocCord1,AdmLocCord2,AdmLocCord3,AdmLocCord4,AdmLocCord5,AdmLocCord6,AdmLocClustBdg1,AdmLocClustBdg2,AdmLocClustBdg3,AdmLocClustBdg4,AdmLocClustBdg5,AdmLocClustBdg6,AYr,AdmLocBenReachedClustAgg1,AdmLocBenReachedClustAgg2,AdmLocBenReachedClustAgg3,AdmLocBenReachedClustAgg4,AdmLocBenReachedClustAgg5,AdmLocBenReachedClustAgg6
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95598,ARAUCA,TAME,,,,,0##0##0##0|||0##0##0##0|||0##0##0##0|||488##715##74##210|||0##0##0##0|||9##10##2##4,0##0##0##0|||0##0##0##0|||0##0##0##0|||488##715##74##210|||0##0##0##0|||9##10##2##4,,,,,"6.56990900,-70.96882200","6.45653811,-71.74365326",,,,,0.00|||0.00|||0.00|||64648.80|||0.00|||12054.00,0.00|||0.00|||0.00|||64648.80|||0.00|||12054.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95602,BOLÍVAR,ARENAL,,,,,7##10##6##7|||68##81##50##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||90##109##66##66,7##10##6##7|||68##81##50##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||90##109##66##66,,,,,"8.74374900,-74.50638200","8.45914384,-73.94327837",,,,,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||151880.40,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||151880.40,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95606,BOLÍVAR,MONTECRISTO,,,,,7##11##6##6|||68##82##50##49|||0##0##0##0|||12##16##9##9|||68##82##49##50|||0##0##0##0,7##11##6##6|||68##82##50##49|||0##0##0##0|||12##16##9##9|||68##82##49##50|||0##0##0##0,,,,,"8.74374900,-74.50638200","8.29331961,-74.47580245",,,,,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95610,BOLÍVAR,SAN PABLO,,,,,7##10##6##6|||68##82##49##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||0##0##0##0,7##10##6##6|||68##82##49##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||0##0##0##0,,,,,"8.74374900,-74.50638200","7.47747544,-73.92455783",,,,,2767.50|||9317.25|||0.00|||1918.80|||18671.40|||0.00,2767.50|||9317.25|||0.00|||1918.80|||18671.40|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95613,BOLÍVAR,SANTA ROSA DEL SUR,,,,,8##10##6##6|||68##81##50##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||0##0##0##0,8##10##6##6|||68##81##50##50|||0##0##0##0|||12##15##9##9|||68##82##49##50|||0##0##0##0,,,,,"8.74374900,-74.50638200","8.70660000,-74.48700000",,,,,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95615,BOLÍVAR,TIQUISIO,,,,,7##11##6##6|||68##82##50##49|||0##0##0##0|||12##15##9##9|||67##80##51##52|||0##0##0##0,7##11##6##6|||68##82##50##49|||0##0##0##0|||12##15##9##9|||67##80##51##52|||0##0##0##0,,,,,"8.74374900,-74.50638200","8.55646721,-74.26478772",,,,,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,2767.50|||9317.25|||0.00|||1918.80|||18603.75|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95616,CHOCÓ,ACANDÍ,,,,,21##27##3##3|||22##24##8##9|||0##0##0##0|||0##0##0##0|||35##43##6##9|||34##37##12##13,21##27##3##3|||22##24##8##9|||0##0##0##0|||0##0##0##0|||35##43##6##9|||34##37##12##13,,,,,"5.93883000,-76.93825300","8.51094990,-77.27861806",,,,,5012.25|||2367.75|||0.00|||0.00|||6967.95|||44083.20,5012.25|||2367.75|||0.00|||0.00|||6967.95|||44083.20,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95617,CHOCÓ,ALTO BAUDÓ,,,,,36##59##15##32|||61##73##34##32|||0##0##0##0|||0##0##0##0|||68##91##27##44|||81##88##27##30,36##59##15##32|||61##73##34##32|||0##0##0##0|||0##0##0##0|||68##91##27##44|||81##88##27##30,,,,,"5.93883000,-76.93825300","5.51548004,-76.97571473",,,,,13345.50|||7472.25|||0.00|||0.00|||17250.75|||104008.80,13345.50|||7472.25|||0.00|||0.00|||17250.75|||104008.80,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95618,CHOCÓ,BAGADÓ,,,,,9##18##6##12|||0##0##0##0|||0##0##0##0|||28##33##18##21|||9##19##5##12|||0##0##0##0,9##18##6##12|||0##0##0##0|||0##0##0##0|||28##33##18##21|||9##19##5##12|||0##0##0##0,,,,,"5.93883000,-76.93825300","5.41171542,-76.41596027",,,,,4182.00|||0.00|||0.00|||4354.20|||3382.50|||0.00,4182.00|||0.00|||0.00|||4354.20|||3382.50|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95619,CHOCÓ,BAJO BAUDÓ,,,,,18##20##6##7|||55##58##19##22|||0##0##0##0|||0##0##0##0|||46##52##17##19|||76##85##26##29,18##20##6##7|||55##58##19##22|||0##0##0##0|||0##0##0##0|||46##52##17##19|||76##85##26##29,,,,,"5.93883000,-76.93825300","4.95394903,-77.36431791",,,,,4735.50|||5750.25|||0.00|||0.00|||10012.20|||99531.60,4735.50|||5750.25|||0.00|||0.00|||10012.20|||99531.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95620,CHOCÓ,BOJAYÁ,,,,,17##29##8##15|||22##24##7##9|||0##0##0##0|||29##32##18##21|||33##43##12##19|||34##36##12##13,17##29##8##15|||22##24##7##9|||0##0##0##0|||29##32##18##21|||33##43##12##19|||34##36##12##13,,,,,"5.93883000,-76.93825300","6.56638862,-76.89250222",,,,,6396.00|||2306.25|||0.00|||4354.20|||7982.70|||43738.80,6396.00|||2306.25|||0.00|||4354.20|||7982.70|||43738.80,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95621,CHOCÓ,CARMEN DEL DARIÉN,,,,,12##12##5##4|||31##32##11##13|||0##0##0##0|||0##0##0##0|||31##32##11##13|||46##52##17##18,12##12##5##4|||31##32##11##13|||0##0##0##0|||0##0##0##0|||31##32##11##13|||46##52##17##18,,,,,"5.93883000,-76.93825300","7.15765915,-76.97033962",,,,,3136.50|||3259.50|||0.00|||0.00|||6494.40|||61647.60,3136.50|||3259.50|||0.00|||0.00|||6494.40|||61647.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95622,CHOCÓ,EL CARMEN DE ATRATO,,,,,13##21##6##13|||7##8##3##3|||0##0##0##0|||27##34##18##21|||16##29##7##15|||21##24##4##4,13##21##6##13|||7##8##3##3|||0##0##0##0|||27##34##18##21|||16##29##7##15|||21##24##4##4,,,,,"5.93883000,-76.93825300","5.90066567,-76.14196657",,,,,4920.00|||830.25|||0.00|||4354.20|||5006.10|||24452.40,4920.00|||830.25|||0.00|||4354.20|||5006.10|||24452.40,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95623,CHOCÓ,EL LITORAL DEL SAN JUAN,,,,,13##15##5##6|||36##39##12##13|||0##0##0##0|||95##115##62##78|||36##39##12##13|||55##59##19##21,13##15##5##6|||36##39##12##13|||0##0##0##0|||95##115##62##78|||36##39##12##13|||55##59##19##21,,,,,"5.93883000,-76.93825300","4.25519589,-77.36385534",,,,,3628.50|||3751.50|||0.00|||15129.00|||7441.50|||70946.40,3628.50|||3751.50|||0.00|||15129.00|||7441.50|||70946.40,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95624,CHOCÓ,ISTMINA,,,,,36##44##6##6|||53##56##19##22|||0##0##0##0|||56##67##34##43|||87##89##21##22|||87##88##21##22,36##44##6##6|||53##56##19##22|||0##0##0##0|||56##67##34##43|||87##89##21##22|||87##88##21##22,,,,,"5.93883000,-76.93825300","5.15335100,-76.68600154",,,,,8517.75|||5596.50|||0.00|||8634.60|||12041.70|||101253.60,8517.75|||5596.50|||0.00|||8634.60|||12041.70|||101253.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95625,CHOCÓ,LLORÓ,,,,,10##15##5##7|||16##16##6##6|||0##0##0##0|||28##33##18##21|||21##26##7##11|||25##26##9##9,10##15##5##7|||16##16##6##6|||0##0##0##0|||28##33##18##21|||21##26##7##11|||25##26##9##9,,,,,"5.93883000,-76.93825300","5.49996186,-76.54252474",,,,,3536.25|||1691.25|||0.00|||4354.20|||4938.45|||31684.80,3536.25|||1691.25|||0.00|||4354.20|||4938.45|||31684.80,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95626,CHOCÓ,MEDIO ATRATO,,,,,0##0##0##0|||0##0##0##0|||0##0##0##0|||14##17##9##10|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||14##17##9##10|||0##0##0##0|||0##0##0##0,,,,,"5.93883000,-76.93825300","5.99437489,-76.78116246",,,,,0.00|||0.00|||0.00|||2140.20|||0.00|||0.00,0.00|||0.00|||0.00|||2140.20|||0.00|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95627,CHOCÓ,MEDIO BAUDÓ,,,,,12##17##0##0|||7##6##3##4|||0##0##0##0|||0##0##0##0|||12##17##0##0|||4##6##0##0,12##17##0##0|||7##6##3##4|||0##0##0##0|||0##0##0##0|||12##17##0##0|||4##6##0##0,,,,,"5.93883000,-76.93825300","5.05093166,-77.05237614",,,,,2767.50|||738.00|||0.00|||0.00|||2232.45|||4477.20,2767.50|||738.00|||0.00|||0.00|||2232.45|||4477.20,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95628,CHOCÓ,MEDIO SAN JUAN,,,,,18##38##8##26|||0##0##0##0|||0##0##0##0|||55##66##35##44|||18##38##8##26|||0##0##0##0,18##38##8##26|||0##0##0##0|||0##0##0##0|||55##66##35##44|||18##38##8##26|||0##0##0##0,,,,,"5.93883000,-76.93825300","5.09660897,-76.69553012",,,,,8333.25|||0.00|||0.00|||8634.60|||6697.35|||0.00,8333.25|||0.00|||0.00|||8634.60|||6697.35|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95629,CHOCÓ,NÓVITA,,,,,15##25##7##14|||13##16##5##6|||0##0##0##0|||68##84##44##56|||24##35##10##17|||21##25##8##9,15##25##7##14|||13##16##5##6|||0##0##0##0|||68##84##44##56|||24##35##10##17|||21##25##8##9,,,,,"5.93883000,-76.93825300","4.95609453,-76.60706945",,,,,5658.00|||1537.50|||0.00|||10848.60|||6426.75|||28929.60,5658.00|||1537.50|||0.00|||10848.60|||6426.75|||28929.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95630,CHOCÓ,NUQUÍ,,,,,9##10##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||9##10##0##0|||0##0##0##0,9##10##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||9##10##0##0|||0##0##0##0,,,,,"5.93883000,-76.93825300","5.70573912,-77.27022384",,,,,1845.00|||0.00|||0.00|||0.00|||1488.30|||0.00,1845.00|||0.00|||0.00|||0.00|||1488.30|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95631,CHOCÓ,QUIBDÓ,,,,,76##85##21##22|||156##169##58##65|||0##0##0##0|||897##1122##138##152|||168##185##56##59|||258##272##87##92,76##85##21##22|||156##169##58##65|||0##0##0##0|||897##1122##138##152|||168##185##56##59|||258##272##87##92,,,,,"5.93883000,-76.93825300","5.69234947,-76.65112463",,,,,19003.50|||16728.00|||0.00|||100072.80|||34907.40|||326491.20,19003.50|||16728.00|||0.00|||100072.80|||34907.40|||326491.20,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95632,CHOCÓ,RÍO QUITO,,,,,5##10##3##7|||0##0##0##0|||0##0##0##0|||29##32##18##21|||5##10##3##7|||0##0##0##0,5##10##3##7|||0##0##0##0|||0##0##0##0|||29##32##18##21|||5##10##3##7|||0##0##0##0,,,,,"5.93883000,-76.93825300","5.48344068,-76.73924427",,,,,2214.00|||0.00|||0.00|||4354.20|||1758.90|||0.00,2214.00|||0.00|||0.00|||4354.20|||1758.90|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95633,CHOCÓ,RIOSUCIO,,,,,34##37##12##13|||88##95##32##35|||0##0##0##0|||0##0##0##0|||88##95##32##35|||135##143##52##55,34##37##12##13|||88##95##32##35|||0##0##0##0|||0##0##0##0|||88##95##32##35|||135##143##52##55,,,,,"5.93883000,-76.93825300","7.43338275,-77.11110984",,,,,8886.75|||9348.00|||0.00|||0.00|||18739.05|||177366.00,8886.75|||9348.00|||0.00|||0.00|||18739.05|||177366.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95634,CHOCÓ,SIPÍ,,,,,10##18##5##12|||0##0##0##0|||0##0##0##0|||55##66##35##44|||9##19##5##12|||0##0##0##0,10##18##5##12|||0##0##0##0|||0##0##0##0|||55##66##35##44|||9##19##5##12|||0##0##0##0,,,,,"5.93883000,-76.93825300","4.65411492,-76.64338455",,,,,4151.25|||0.00|||0.00|||8634.60|||3382.50|||0.00,4151.25|||0.00|||0.00|||8634.60|||3382.50|||0.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95635,CHOCÓ,TADÓ,,,,,23##28##4##5|||43##41##15##18|||0##0##0##0|||55##66##35##44|||39##47##10##10|||61##68##15##16,23##28##4##5|||43##41##15##18|||0##0##0##0|||55##66##35##44|||39##47##10##10|||61##68##15##16,,,,,"5.93883000,-76.93825300","5.26542599,-76.55477631",,,,,5565.75|||4397.25|||0.00|||8634.60|||8050.35|||73701.60,5565.75|||4397.25|||0.00|||8634.60|||8050.35|||73701.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95636,CÓRDOBA,PUERTO LIBERTADOR,,,,,15##15##6##6|||36##41##13##15|||0##0##0##0|||0##0##0##0|||38##39##13##15|||55##59##19##21,15##15##6##6|||36##41##13##15|||0##0##0##0|||0##0##0##0|||38##39##13##15|||55##59##19##21,,,,,"8.35832500,-75.79481500","7.88927921,-75.67202229",,,,,3905.25|||3936.00|||0.00|||0.00|||7847.40|||70946.40,3905.25|||3936.00|||0.00|||0.00|||7847.40|||70946.40,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95637,CÓRDOBA,SAN JOSÉ DE URÉ,,,,,4##4##2##2|||9##12##4##4|||0##0##0##0|||0##0##0##0|||10##11##4##4|||15##17##6##6,4##4##2##2|||9##12##4##4|||0##0##0##0|||0##0##0##0|||10##11##4##4|||15##17##6##6,,,,,"8.35832500,-75.79481500","7.78698364,-75.53485499",,,,,1107.00|||1107.00|||0.00|||0.00|||2232.45|||20319.60,1107.00|||1107.00|||0.00|||0.00|||2232.45|||20319.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95638,CÓRDOBA,TIERRALTA,,,,,28##30##10##10|||69##74##26##28|||0##0##0##0|||0##0##0##0|||69##74##26##28|||101##109##37##39,28##30##10##10|||69##74##26##28|||0##0##0##0|||0##0##0##0|||69##74##26##28|||101##109##37##39,,,,,"8.35832500,-75.79481500","8.17224655,-76.06231663",,,,,7226.25|||7318.50|||0.00|||0.00|||14680.05|||132594.00,7226.25|||7318.50|||0.00|||0.00|||14680.05|||132594.00,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95639,CÓRDOBA,CANALETE,,,,,4##4##1##1|||9##10##4##3|||0##0##0##0|||0##0##0##0|||9##11##3##3|||13##15##5##6,4##4##1##1|||9##10##4##3|||0##0##0##0|||0##0##0##0|||9##11##3##3|||13##15##5##6,,,,,"8.35832500,-75.79481500","8.78760092,-76.24075326",,,,,1014.75|||1014.75|||0.00|||0.00|||2029.50|||17908.80,1014.75|||1014.75|||0.00|||0.00|||2029.50|||17908.80,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
87,CBPF-COL-26-R-INGO-NSFT-39584,4|||6|||7|||10|||11|||15,5.00|||5.00|||11.00|||12.00|||11.00|||56.00,387##388##,95640,CÓRDOBA,PUERTO ESCONDIDO,,,,,9##10##3##3|||22##24##8##10|||0##0##0##0|||0##0##0##0|||22##25##8##9|||33##35##12##13,9##10##3##3|||22##24##8##10|||0##0##0##0|||0##0##0##0|||22##25##8##9|||33##35##12##13,,,,,"8.35832500,-75.79481500","9.00219120,-76.26147472",,,,,2306.25|||2398.50|||0.00|||0.00|||4803.15|||42705.60,2306.25|||2398.50|||0.00|||0.00|||4803.15|||42705.60,,,,,2026,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0|||0##0##0##0,,,,
